"model","scenario","iso","variable","unit","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049","X2050","X2051","X2052","X2053","X2054","X2055","X2056","X2057","X2058","X2059","X2060","X2061","X2062","X2063","X2064","X2065","X2066","X2067","X2068","X2069","X2070","X2071","X2072","X2073","X2074","X2075","X2076","X2077","X2078","X2079","X2080","X2081","X2082","X2083","X2084","X2085","X2086","X2087","X2088","X2089","X2090","X2091","X2092","X2093","X2094","X2095","X2096","X2097","X2098","X2099","X2100"
"IIASA-WiC POP","SSP2","ago","Population","million",19.081912,19.668067954,20.254223908,20.840379862,21.426535816,22.01269177,22.657985114,23.303278458,23.948571802,24.593865146,25.23915849,25.903574852,26.567991214,27.232407576,27.896823938,28.5612403,29.220023718,29.878807136,30.537590554,31.196373972,31.85515739,32.493081606,33.131005822,33.768930038,34.406854254,35.04477847,35.668582352,36.292386234,36.916190116,37.539993998,38.16379788,38.760045266,39.356292652,39.952540038,40.548787424,41.14503481,41.711259036,42.277483262,42.843707488,43.409931714,43.97615594,44.490118722,45.004081504,45.518044286,46.032007068,46.54596985,47.00794996,47.46993007,47.93191018,48.39389029,48.8558704,49.25816058,49.66045076,50.06274094,50.46503112,50.8673213,51.21341821,51.55951512,51.90561203,52.25170894,52.59780585,52.877571514,53.157337178,53.437102842,53.716868506,53.99663417,54.22566139,54.45468861,54.68371583,54.91274305,55.14177027,55.319342556,55.496914842,55.674487128,55.852059414,56.0296317,56.143352054,56.257072408,56.370792762,56.484513116,56.59823347,56.654756194,56.711278918,56.767801642,56.824324366,56.88084709,56.883061748,56.885276406,56.887491064,56.889705722,56.89192038
"IIASA-WiC POP","SSP2","alb","Population","million",3.204284,3.21139835,3.2185127,3.22562705,3.2327414,3.23985575,3.246033024,3.252210298,3.258387572,3.264564846,3.27074212,3.2750654686,3.2793888172,3.2837121658,3.2880355144,3.292358863,3.293999938,3.295641013,3.297282088,3.298923163,3.300564238,3.299292067,3.298019896,3.296747725,3.295475554,3.294203383,3.2902440408,3.2862846986,3.2823253564,3.2783660142,3.274406672,3.268115726,3.26182478,3.255533834,3.249242888,3.242951942,3.2346605468,3.2263691516,3.2180777564,3.2097863612,3.201494966,3.1915587236,3.1816224812,3.1716862388,3.1617499964,3.151813754,3.1404528998,3.1290920456,3.1177311914,3.1063703372,3.095009483,3.0810271976,3.0670449122,3.0530626268,3.0390803414,3.025098056,3.0084079486,2.9917178412,2.9750277338,2.9583376264,2.941647519,2.9225068088,2.9033660986,2.8842253884,2.8650846782,2.845943968,2.825043117,2.804142266,2.783241415,2.762340564,2.741439713,2.719641741,2.697843769,2.676045797,2.654247825,2.632449853,2.6107029712,2.5889560894,2.5672092076,2.5454623258,2.523715444,2.5026487388,2.4815820336,2.4605153284,2.4394486232,2.418381918,2.3984095008,2.3784370836,2.3584646664,2.3384922492,2.318519832
"IIASA-WiC POP","SSP2","are","Population","million",7.51169,7.9579035462,8.4041170924,8.8503306386,9.2965441848,9.742757731,10.0027804968,10.2628032626,10.5228260284,10.7828487942,11.04287156,11.28315893,11.5234463,11.76373367,12.00402104,12.24430841,12.467153078,12.689997746,12.912842414,13.135687082,13.35853175,13.566659078,13.774786406,13.982913734,14.191041062,14.39916839,14.590735096,14.782301802,14.973868508,15.165435214,15.35700192,15.525522168,15.694042416,15.862562664,16.031082912,16.19960316,16.34271276,16.48582236,16.62893196,16.77204156,16.91515116,17.032308904,17.149466648,17.266624392,17.383782136,17.50093988,17.59336769,17.6857955,17.77822331,17.87065112,17.96307893,18.016425948,18.069772966,18.123119984,18.176467002,18.22981402,18.243628366,18.257442712,18.271257058,18.285071404,18.29888575,18.278521528,18.258157306,18.237793084,18.217428862,18.19706464,18.151555972,18.106047304,18.060538636,18.015029968,17.9695213,17.907044866,17.844568432,17.782091998,17.719615564,17.65713913,17.582063408,17.506987686,17.431911964,17.356836242,17.28176052,17.193827984,17.105895448,17.017962912,16.930030376,16.84209784,16.73905806,16.63601828,16.5329785,16.42993872,16.32689894
"IIASA-WiC POP","SSP2","arg","Population","million",40.412376,40.73891971,41.06546342,41.39200713,41.71855084,42.04509455,42.34998268,42.65487081,42.95975894,43.26464707,43.5695352,43.843405076,44.117274952,44.391144828,44.665014704,44.93888458,45.182175532,45.425466484,45.668757436,45.912048388,46.15533934,46.36800634,46.58067334,46.79334034,47.00600734,47.21867434,47.40324483,47.58781532,47.77238581,47.9569563,48.14152679,48.28411079,48.42669479,48.56927879,48.71186279,48.85444679,48.958960042,49.063473294,49.167986546,49.272499798,49.37701305,49.442102306,49.507191562,49.572280818,49.637370074,49.70245933,49.728781454,49.755103578,49.781425702,49.807747826,49.83406995,49.833257066,49.832444182,49.831631298,49.830818414,49.83000553,49.79671367,49.76342181,49.73012995,49.69683809,49.66354623,49.600772556,49.537998882,49.475225208,49.412451534,49.34967786,49.26019518,49.1707125,49.08122982,48.99174714,48.90226446,48.800138636,48.698012812,48.595886988,48.493761164,48.39163534,48.279299088,48.166962836,48.054626584,47.942290332,47.82995408,47.708327816,47.586701552,47.465075288,47.343449024,47.22182276,47.092445746,46.963068732,46.833691718,46.704314704,46.57493769
"IIASA-WiC POP","SSP2","arm","Population","million",3.092072,3.0891866028,3.0863012056,3.0834158084,3.0805304112,3.077645014,3.0696927508,3.0617404876,3.0537882244,3.0458359612,3.037883698,3.026767419,3.01565114,3.004534861,2.993418582,2.982302303,2.9702756408,2.9582489786,2.9462223164,2.9341956542,2.922168992,2.9090237888,2.8958785856,2.8827333824,2.8695881792,2.856442976,2.8411641332,2.8258852904,2.8106064476,2.7953276048,2.780048762,2.762343428,2.744638094,2.72693276,2.709227426,2.691522092,2.67194158,2.652361068,2.632780556,2.613200044,2.593619532,2.573323769,2.553028006,2.532732243,2.51243648,2.492140717,2.4720320306,2.4519233442,2.4318146578,2.4117059714,2.391597285,2.3727377158,2.3538781466,2.3350185774,2.3161590082,2.297299439,2.2790298434,2.2607602478,2.2424906522,2.2242210566,2.205951461,2.1878881776,2.1698248942,2.1517616108,2.1336983274,2.115635044,2.0981034614,2.0805718788,2.0630402962,2.0455087136,2.027977131,2.0117513806,1.9955256302,1.9792998798,1.9630741294,1.946848379,1.932720593,1.918592807,1.904465021,1.890337235,1.876209449,1.8643558868,1.8525023246,1.8406487624,1.8287952002,1.816941638,1.8070661112,1.7971905844,1.7873150576,1.7774395308,1.767564004
"IIASA-WiC POP","SSP2","aus","Population","million",22.268384,22.642680482,23.016976964,23.391273446,23.765569928,24.13986641,24.509352842,24.878839274,25.248325706,25.617812138,25.98729857,26.353941876,26.720585182,27.087228488,27.453871794,27.8205151,28.168821654,28.517128208,28.865434762,29.213741316,29.56204787,29.894966072,30.227884274,30.560802476,30.893720678,31.22663888,31.552848062,31.879057244,32.205266426,32.531475608,32.85768479,33.179370542,33.501056294,33.822742046,34.144427798,34.46611355,34.779475126,35.092836702,35.406198278,35.719559854,36.03292143,36.332124266,36.631327102,36.930529938,37.229732774,37.52893561,37.808896866,38.088858122,38.368819378,38.648780634,38.92874189,39.16796761,39.40719333,39.64641905,39.88564477,40.12487049,40.324738846,40.524607202,40.724475558,40.924343914,41.12421227,41.285534214,41.446856158,41.608178102,41.769500046,41.93082199,42.050915528,42.171009066,42.291102604,42.411196142,42.53128968,42.60802784,42.684766,42.76150416,42.83824232,42.91498048,42.94296763,42.97095478,42.99894193,43.02692908,43.05491623,43.029955352,43.004994474,42.980033596,42.955072718,42.93011184,42.859554564,42.788997288,42.718440012,42.647882736,42.57732546
"IIASA-WiC POP","SSP2","aut","Population","million",8.393643975,8.4260452028,8.4584464306,8.4908476584,8.5232488862,8.555650114,8.5837471706,8.6118442272,8.6399412838,8.6680383404,8.696135397,8.7230932258,8.7500510546,8.7770088834,8.8039667122,8.830924541,8.8539381362,8.8769517314,8.8999653266,8.9229789218,8.945992517,8.964101725,8.982210933,9.000320141,9.018429349,9.036538557,9.0511407926,9.0657430282,9.0803452638,9.0949474994,9.109549735,9.1218874214,9.1342251078,9.1465627942,9.1589004806,9.171238167,9.1797485876,9.1882590082,9.1967694288,9.2052798494,9.21379027,9.2166822112,9.2195741524,9.2224660936,9.2253580348,9.228249976,9.2253037802,9.2223575844,9.2194113886,9.2164651928,9.213518997,9.2024440494,9.1913691018,9.1802941542,9.1692192066,9.158144259,9.141874685,9.125605111,9.109335537,9.093065963,9.076796389,9.0569127626,9.0370291362,9.0171455098,8.9972618834,8.977378257,8.953509713,8.929641169,8.905772625,8.881904081,8.858035537,8.8298536796,8.8016718222,8.7734899648,8.7453081074,8.71712625,8.6846275252,8.6521288004,8.6196300756,8.5871313508,8.554632626,8.5170607018,8.4794887776,8.4419168534,8.4043449292,8.366773005,8.3230906764,8.2794083478,8.2357260192,8.1920436906,8.148361362
"IIASA-WiC POP","SSP2","aze","Population","million",9.187783,9.2912721596,9.3947613192,9.4982504788,9.6017396384,9.705228798,9.7906768304,9.8761248628,9.9615728952,10.0470209276,10.13246896,10.190723476,10.248977992,10.307232508,10.365487024,10.42374154,10.464547834,10.505354128,10.546160422,10.586966716,10.62777301,10.661397634,10.695022258,10.728646882,10.762271506,10.79589613,10.822733384,10.849570638,10.876407892,10.903245146,10.9300824,10.943691046,10.957299692,10.970908338,10.984516984,10.99812563,10.997092864,10.996060098,10.995027332,10.993994566,10.9929618,10.980443016,10.967924232,10.955405448,10.942886664,10.93036788,10.912355624,10.894343368,10.876331112,10.858318856,10.8403066,10.81687823,10.79344986,10.77002149,10.74659312,10.72316475,10.692446734,10.661728718,10.631010702,10.600292686,10.56957467,10.53073713,10.49189959,10.45306205,10.41422451,10.37538697,10.330856826,10.286326682,10.241796538,10.197266394,10.15273625,10.1074465344,10.0621568188,10.0168671032,9.9715773876,9.926287672,9.8836317548,9.8409758376,9.7983199204,9.7556640032,9.713008086,9.6720363794,9.6310646728,9.5900929662,9.5491212596,9.508149553,9.465012206,9.421874859,9.378737512,9.335600165,9.292462818
"IIASA-WiC POP","SSP2","bdi","Population","million",8.382244466,8.634197434,8.886150402,9.13810337,9.390056338,9.642009306,9.8920182048,10.1420271036,10.3920360024,10.6420449012,10.8920538,11.12109946,11.35014512,11.57919078,11.80823644,12.0372821,12.246990422,12.456698744,12.666407066,12.876115388,13.08582371,13.285785506,13.485747302,13.685709098,13.885670894,14.08563269,14.27977657,14.47392045,14.66806433,14.86220821,15.05635209,15.239882928,15.423413766,15.606944604,15.790475442,15.97400628,16.141241826,16.308477372,16.475712918,16.642948464,16.81018401,16.95440265,17.09862129,17.24283993,17.38705857,17.53127721,17.650191214,17.769105218,17.888019222,18.006933226,18.12584723,18.216461162,18.307075094,18.397689026,18.488302958,18.57891689,18.65069979,18.72248269,18.79426559,18.86604849,18.93783139,18.987889894,19.037948398,19.088006902,19.138065406,19.18812391,19.215261902,19.242399894,19.269537886,19.296675878,19.32381387,19.329580744,19.335347618,19.341114492,19.346881366,19.35264824,19.339935078,19.327221916,19.314508754,19.301795592,19.28908243,19.261041214,19.232999998,19.204958782,19.176917566,19.14887635,19.102683652,19.056490954,19.010298256,18.964105558,18.91791286
"IIASA-WiC POP","SSP2","bel","Population","million",10.712066,10.770600666,10.829135332,10.887669998,10.946204664,11.00473933,11.057835936,11.110932542,11.164029148,11.217125754,11.27022236,11.322093248,11.373964136,11.425835024,11.477705912,11.5295768,11.578705872,11.627834944,11.676964016,11.726093088,11.77522216,11.821228718,11.867235276,11.913241834,11.959248392,12.00525495,12.048692154,12.092129358,12.135566562,12.179003766,12.22244097,12.261896462,12.301351954,12.340807446,12.380262938,12.41971843,12.454891914,12.490065398,12.525238882,12.560412366,12.59558585,12.626321786,12.657057722,12.687793658,12.718529594,12.74926553,12.776471422,12.803677314,12.830883206,12.858089098,12.88529499,12.906028898,12.926762806,12.947496714,12.968230622,12.98896453,13.004872008,13.020779486,13.036686964,13.052594442,13.06850192,13.079946262,13.091390604,13.102834946,13.114279288,13.12572363,13.131853984,13.137984338,13.144114692,13.150245046,13.1563754,13.156344674,13.156313948,13.156283222,13.156252496,13.15622177,13.149504132,13.142786494,13.136068856,13.129351218,13.12263358,13.108681162,13.094728744,13.080776326,13.066823908,13.05287149,13.027195096,13.001518702,12.975842308,12.950165914,12.92448952
"IIASA-WiC POP","SSP2","ben","Population","million",8.849892,9.108825314,9.367758628,9.626691942,9.885625256,10.14455857,10.418410856,10.692263142,10.966115428,11.239967714,11.51382,11.790996346,12.068172692,12.345349038,12.622525384,12.89970173,13.170473944,13.441246158,13.712018372,13.982790586,14.2535628,14.517004612,14.780446424,15.043888236,15.307330048,15.57077186,15.826655906,16.082539952,16.338423998,16.594308044,16.85019209,17.095329662,17.340467234,17.585604806,17.830742378,18.07587995,18.303451762,18.531023574,18.758595386,18.986167198,19.21373901,19.417512124,19.621285238,19.825058352,20.028831466,20.23260458,20.416065228,20.599525876,20.782986524,20.966447172,21.14990782,21.313382556,21.476857292,21.640332028,21.803806764,21.9672815,22.107841242,22.248400984,22.388960726,22.529520468,22.67008021,22.79027317,22.91046613,23.03065909,23.15085205,23.27104501,23.36406002,23.45707503,23.55009004,23.64310505,23.73612006,23.801663354,23.867206648,23.932749942,23.998293236,24.06383653,24.105562242,24.147287954,24.189013666,24.230739378,24.27246509,24.291897696,24.311330302,24.330762908,24.350195514,24.36962812,24.37275901,24.3758899,24.37902079,24.38215168,24.38528257
"IIASA-WiC POP","SSP2","bfa","Population","million",16.468714,16.95983348,17.45095296,17.94207244,18.43319192,18.9243114,19.452769548,19.981227696,20.509685844,21.038143992,21.56660214,22.128340416,22.690078692,23.251816968,23.813555244,24.37529352,24.958413904,25.541534288,26.124654672,26.707775056,27.29089544,27.878724418,28.466553396,29.054382374,29.642211352,30.23004033,30.810955994,31.391871658,31.972787322,32.553702986,33.13461865,33.692633224,34.250647798,34.808662372,35.366676946,35.92469152,36.460123092,36.995554664,37.530986236,38.066417808,38.60184938,39.104426652,39.607003924,40.109581196,40.612158468,41.11473574,41.575742934,42.036750128,42.497757322,42.958764516,43.41977171,43.839666756,44.259561802,44.679456848,45.099351894,45.51924694,45.908924228,46.298601516,46.688278804,47.077956092,47.46763338,47.81818626,48.16873914,48.51929202,48.8698449,49.22039778,49.537770694,49.855143608,50.172516522,50.489889436,50.80726235,51.088734372,51.370206394,51.651678416,51.933150438,52.21462246,52.457976672,52.701330884,52.944685096,53.188039308,53.43139352,53.639152408,53.846911296,54.054670184,54.262429072,54.47018796,54.641073456,54.811958952,54.982844448,55.153729944,55.32461544
"IIASA-WiC POP","SSP2","bgd","Population","million",148.692131,150.42293932,152.15374764,153.88455596,155.61536428,157.3461726,159.12205878,160.89794496,162.67383114,164.44971732,166.2256035,167.83819242,169.45078134,171.06337026,172.67595918,174.2885481,175.6600023,177.0314565,178.4029107,179.7743649,181.1458191,182.26388478,183.38195046,184.50001614,185.61808182,186.7361475,187.60738268,188.47861786,189.34985304,190.22108822,191.0923234,191.6949586,192.2975938,192.900229,193.5028642,194.1054994,194.43972052,194.77394164,195.10816276,195.44238388,195.776605,195.84229582,195.90798664,195.97367746,196.03936828,196.1050591,195.91392354,195.72278798,195.53165242,195.34051686,195.1493813,194.7673889,194.3853965,194.0034041,193.6214117,193.2394193,192.72137264,192.20332598,191.68527932,191.16723266,190.649186,190.01627188,189.38335776,188.75044364,188.11752952,187.4846154,186.75934614,186.03407688,185.30880762,184.58353836,183.8582691,183.06583472,182.27340034,181.48096596,180.68853158,179.8960972,179.06770394,178.23931068,177.41091742,176.58252416,175.7541309,174.92104278,174.08795466,173.25486654,172.42177842,171.5886903,170.76887928,169.94906826,169.12925724,168.30944622,167.4896352
"IIASA-WiC POP","SSP2","bgr","Population","million",7.494332,7.448932863,7.403533726,7.358134589,7.312735452,7.267336315,7.2275257374,7.1877151598,7.1479045822,7.1080940046,7.068283427,7.0346245684,7.0009657098,6.9673068512,6.9336479926,6.899989134,6.8707106462,6.8414321584,6.8121536706,6.7828751828,6.753596695,6.7276493468,6.7017019986,6.6757546504,6.6498073022,6.623859954,6.6010169064,6.5781738588,6.5553308112,6.5324877636,6.509644716,6.4889405376,6.4682363592,6.4475321808,6.4268280024,6.406123824,6.3865941178,6.3670644116,6.3475347054,6.3280049992,6.308475293,6.2895700254,6.2706647578,6.2517594902,6.2328542226,6.213948955,6.1954319512,6.1769149474,6.1583979436,6.1398809398,6.121363936,6.0995890546,6.0778141732,6.0560392918,6.0342644104,6.012489529,5.9881207742,5.9637520194,5.9393832646,5.9150145098,5.890645755,5.8644326568,5.8382195586,5.8120064604,5.7857933622,5.759580264,5.7323407994,5.7051013348,5.6778618702,5.6506224056,5.623382941,5.5957789556,5.5681749702,5.5405709848,5.5129669994,5.485363014,5.4577538262,5.4301446384,5.4025354506,5.3749262628,5.347317075,5.3193228954,5.2913287158,5.2633345362,5.2353403566,5.207346177,5.1782154156,5.1490846542,5.1199538928,5.0908231314,5.06169237
"IIASA-WiC POP","SSP2","bhr","Population","million",1.261835,1.3363359986,1.4108369972,1.4853379958,1.5598389944,1.634339993,1.6840006782,1.7336613634,1.7833220486,1.8329827338,1.882643419,1.9301969536,1.9777504882,2.0253040228,2.0728575574,2.120411092,2.166153999,2.211896906,2.257639813,2.30338272,2.349125627,2.3939659918,2.4388063566,2.4836467214,2.5284870862,2.573327451,2.6178753116,2.6624231722,2.7069710328,2.7515188934,2.796066754,2.838998274,2.881929794,2.924861314,2.967792834,3.010724354,3.0500729744,3.0894215948,3.1287702152,3.1681188356,3.207467456,3.2421586872,3.2768499184,3.3115411496,3.3462323808,3.380923612,3.4107751574,3.4406267028,3.4704782482,3.5003297936,3.530181339,3.554575047,3.578968755,3.603362463,3.627756171,3.652149879,3.6718686998,3.6915875206,3.7113063414,3.7310251622,3.750743983,3.7655499606,3.7803559382,3.7951619158,3.8099678934,3.824773871,3.8343760466,3.8439782222,3.8535803978,3.8631825734,3.872784749,3.8775854016,3.8823860542,3.8871867068,3.8919873594,3.896788012,3.8973817026,3.8979753932,3.8985690838,3.8991627744,3.899756465,3.8967126772,3.8936688894,3.8906251016,3.8875813138,3.884537526,3.877180279,3.869823032,3.862465785,3.855108538,3.847751291
"IIASA-WiC POP","SSP2","abw","Population","million",0.107488,0.1095727954,0.1116575908,0.1137423862,0.1158271816,0.117911977,0.1193802676,0.1208485582,0.1223168488,0.1237851394,0.12525343,0.126594347,0.127935264,0.129276181,0.130617098,0.131958015,0.1331636304,0.1343692458,0.1355748612,0.1367804766,0.137986092,0.1390381794,0.1400902668,0.1411423542,0.1421944416,0.143246529,0.1441892158,0.1451319026,0.1460745894,0.1470172762,0.147959963,0.1487806822,0.1496014014,0.1504221206,0.1512428398,0.152063559,0.1527756924,0.1534878258,0.1541999592,0.1549120926,0.155624226,0.156259626,0.156895026,0.157530426,0.158165826,0.158801226,0.1593808786,0.1599605312,0.1605401838,0.1611198364,0.161699489,0.162104694,0.162509899,0.162915104,0.163320309,0.163725514,0.1639307124,0.1641359108,0.1643411092,0.1645463076,0.164751506,0.1647449788,0.1647384516,0.1647319244,0.1647253972,0.16471887,0.1644951572,0.1642714444,0.1640477316,0.1638240188,0.163600306,0.1631777824,0.1627552588,0.1623327352,0.1619102116,0.161487688,0.1608994948,0.1603113016,0.1597231084,0.1591349152,0.158546722,0.1578202244,0.1570937268,0.1563672292,0.1556407316,0.154914234,0.1540706098,0.1532269856,0.1523833614,0.1515397372,0.150696113
"IIASA-WiC POP","SSP4","bhs","Population","million",0.342877,0.3471673928,0.3514577856,0.3557481784,0.3600385712,0.364328964,0.3682426136,0.3721562632,0.3760699128,0.3799835624,0.383897212,0.3872723446,0.3906474772,0.3940226098,0.3973977424,0.400772875,0.4035296978,0.4062865206,0.4090433434,0.4118001662,0.414556989,0.4168457958,0.4191346026,0.4214234094,0.4237122162,0.426001023,0.4277037802,0.4294065374,0.4311092946,0.4328120518,0.434514809,0.4356253972,0.4367359854,0.4378465736,0.4389571618,0.44006775,0.440611898,0.441156046,0.441700194,0.442244342,0.44278849,0.4428190676,0.4428496452,0.4428802228,0.4429108004,0.442941378,0.4424980234,0.4420546688,0.4416113142,0.4411679596,0.440724605,0.4396209686,0.4385173322,0.4374136958,0.4363100594,0.435206423,0.4335222592,0.4318380954,0.4301539316,0.4284697678,0.426785604,0.4246043874,0.4224231708,0.4202419542,0.4180607376,0.415879521,0.4132422478,0.4106049746,0.4079677014,0.4053304282,0.402693155,0.3997537028,0.3968142506,0.3938747984,0.3909353462,0.387995894,0.384824552,0.38165321,0.378481868,0.375310526,0.372139184,0.3688361016,0.3655330192,0.3622299368,0.3589268544,0.355623772,0.3522102626,0.3487967532,0.3453832438,0.3419697344,0.338556225
"IIASA-WiC POP","SSP4","guf","Population","million",0.23115099,0.2369836112,0.2428162324,0.2486488536,0.2544814748,0.260314096,0.2664654474,0.2726167988,0.2787681502,0.2849195016,0.291070853,0.297374343,0.303677833,0.309981323,0.316284813,0.322588303,0.3288027982,0.3350172934,0.3412317886,0.3474462838,0.353660779,0.3595017324,0.3653426858,0.3711836392,0.3770245926,0.382865546,0.3884430168,0.3940204876,0.3995979584,0.4051754292,0.4107529,0.4162165692,0.4216802384,0.4271439076,0.4326075768,0.438071246,0.4435679992,0.4490647524,0.4545615056,0.4600582588,0.465555012,0.4710512754,0.4765475388,0.4820438022,0.4875400656,0.493036329,0.4984371244,0.5038379198,0.5092387152,0.5146395106,0.520040306,0.5252552344,0.5304701628,0.5356850912,0.5409000196,0.546114948,0.5511717316,0.5562285152,0.5612852988,0.5663420824,0.571398866,0.5763852746,0.5813716832,0.5863580918,0.5913445004,0.596330909,0.6012843706,0.6062378322,0.6111912938,0.6161447554,0.621098217,0.6259731574,0.6308480978,0.6357230382,0.6405979786,0.645472919,0.650196493,0.654920067,0.659643641,0.664367215,0.669090789,0.673630439,0.678170089,0.682709739,0.687249389,0.691789039,0.6961616126,0.7005341862,0.7049067598,0.7092793334,0.713651907
"IIASA-WiC POP","SSP4","grd","Population","million",0.104487,0.1045974584,0.1047079168,0.1048183752,0.1049288336,0.105039292,0.105042286,0.10504528,0.105048274,0.105051268,0.105054262,0.1049271042,0.1047999464,0.1046727886,0.1045456308,0.104418473,0.10419294,0.103967407,0.103741874,0.103516341,0.103290808,0.1030336544,0.1027765008,0.1025193472,0.1022621936,0.10200504,0.1016971526,0.1013892652,0.1010813778,0.1007734904,0.100465603,0.1000762186,0.0996868342,0.0992974498,0.0989080654,0.098518681,0.098049388,0.097580095,0.097110802,0.096641509,0.096172216,0.095661308,0.0951504,0.094639492,0.094128584,0.093617676,0.093072732,0.092527788,0.091982844,0.0914379,0.090892956,0.090314705,0.089736454,0.089158203,0.088579952,0.088001701,0.0873866804,0.0867716598,0.0861566392,0.0855416186,0.084926598,0.084277449,0.0836283,0.082979151,0.082330002,0.081680853,0.0810125236,0.0803441942,0.0796758648,0.0790075354,0.078339206,0.0776767132,0.0770142204,0.0763517276,0.0756892348,0.075026742,0.0743884146,0.0737500872,0.0731117598,0.0724734324,0.071835105,0.0712261654,0.0706172258,0.0700082862,0.0693993466,0.068790407,0.0682080978,0.0676257886,0.0670434794,0.0664611702,0.065878861
"IIASA-WiC POP","SSP4","bih","Population","million",3.760149,3.7556302214,3.7511114428,3.7465926642,3.7420738856,3.737555107,3.729769569,3.721984031,3.714198493,3.706412955,3.698627417,3.6872571698,3.6758869226,3.6645166754,3.6531464282,3.641776181,3.626720427,3.611664673,3.596608919,3.581553165,3.566497411,3.5485926596,3.5306879082,3.5127831568,3.4948784054,3.476973654,3.455860348,3.434747042,3.413633736,3.39252043,3.371407124,3.3473126266,3.3232181292,3.2991236318,3.2750291344,3.250934637,3.2242124008,3.1974901646,3.1707679284,3.1440456922,3.117323456,3.0889022956,3.0604811352,3.0320599748,3.0036388144,2.975217654,2.9457622712,2.9163068884,2.8868515056,2.8573961228,2.82794074,2.7970060782,2.7660714164,2.7351367546,2.7042020928,2.673267431,2.6413056124,2.6093437938,2.5773819752,2.5454201566,2.513458338,2.4809641294,2.4484699208,2.4159757122,2.3834815036,2.350987295,2.3187931352,2.2865989754,2.2544048156,2.2222106558,2.190016496,2.1590190346,2.1280215732,2.0970241118,2.0660266504,2.035029189,2.0060158588,1.9770025286,1.9479891984,1.9189758682,1.889962538,1.862989899,1.83601726,1.809044621,1.782071982,1.755099343,1.7299448926,1.7047904422,1.6796359918,1.6544815414,1.629327091
"IIASA-WiC POP","SSP4","fsm","Population","million",0.111064,0.1114355316,0.1118070632,0.1121785948,0.1125501264,0.112921658,0.113564594,0.11420753,0.114850466,0.115493402,0.116136338,0.1167227836,0.1173092292,0.1178956748,0.1184821204,0.119068566,0.1195147534,0.1199609408,0.1204071282,0.1208533156,0.121299503,0.1215054076,0.1217113122,0.1219172168,0.1221231214,0.122329026,0.122353391,0.122377756,0.122402121,0.122426486,0.122450851,0.122381578,0.122312305,0.122243032,0.122173759,0.122104486,0.122044446,0.121984406,0.121924366,0.121864326,0.121804286,0.1217216606,0.1216390352,0.1215564098,0.1214737844,0.121391159,0.1212465034,0.1211018478,0.1209571922,0.1208125366,0.120667881,0.1205846346,0.1205013882,0.1204181418,0.1203348954,0.120251649,0.1202065722,0.1201614954,0.1201164186,0.1200713418,0.120026265,0.1200730218,0.1201197786,0.1201665354,0.1202132922,0.120260049,0.1204309624,0.1206018758,0.1207727892,0.1209437026,0.121114616,0.1214313352,0.1217480544,0.1220647736,0.1223814928,0.122698212,0.1231538936,0.1236095752,0.1240652568,0.1245209384,0.12497662,0.1255327652,0.1260889104,0.1266450556,0.1272012008,0.127757346,0.1284036594,0.1290499728,0.1296962862,0.1303425996,0.130988913
"IIASA-WiC POP","SSP4","blr","Population","million",9.595421,9.557382423,9.519343846,9.481305269,9.443266692,9.405228115,9.3640327178,9.3228373206,9.2816419234,9.2404465262,9.199251129,9.153177122,9.107103115,9.061029108,9.014955101,8.968881094,8.918620013,8.868358932,8.818097851,8.76783677,8.717575689,8.667130988,8.616686287,8.566241586,8.515796885,8.465352184,8.4140380976,8.3627240112,8.3114099248,8.2600958384,8.208781752,8.1542551284,8.0997285048,8.0452018812,7.9906752576,7.936148634,7.8771004374,7.8180522408,7.7590040442,7.6999558476,7.640907651,7.579014831,7.517122011,7.455229191,7.393336371,7.331443551,7.2681340084,7.2048244658,7.1415149232,7.0782053806,7.014895838,6.949499079,6.88410232,6.818705561,6.753308802,6.687912043,6.6212707564,6.5546294698,6.4879881832,6.4213468966,6.35470561,6.2873337574,6.2199619048,6.1525900522,6.0852181996,6.017846347,5.950754715,5.883663083,5.816571451,5.749479819,5.682388187,5.6169790466,5.5515699062,5.4861607658,5.4207516254,5.355342485,5.2930899174,5.2308373498,5.1685847822,5.1063322146,5.044079647,4.985031067,4.925982487,4.866933907,4.807885327,4.748836747,4.691955784,4.635074821,4.578193858,4.521312895,4.464431932
