"iso","sector","C10H16","C2H2","C2H4","C2H4O","C2H5OH","C2H6","C2H6S","C3H6","C3H6O","C3H8","C5H8","C6H6","C7H8","C8H10","CH2O","CH3COCHO","CH3COOH","CH3OH","HCN","HCOOH","Higher-Alkanes","Higher-Alkenes","HOCH2CHO","MEK","Toluene-lump"
"jpn","AGRI","0.00290829836416854","0.0116409235676976","0.0621032340288949","0.0519358999147493","0.00172193602481301","0.0383681382822603","7.51556614076785e-05","0.0292040601768136","0.0198123566484735","0.0119021789876163","0.0154150187818644","0.00687022068307751","0.00822232899176265","0.00501871566922534","0.0901065855089917","0.0315746312160493","0.229490550187344","0.136683540630843","0.0138595098238553","0.040616560313594","0.0143210169479343","0.0145434354505862","0.0312897695402512","0.0361208354479467","0.0183714464471547"
"kaz","AGRI","0.000729766448275023","0.011658796921428","0.0618365244621606","0.0520678660191345","0.00150178329904481","0.039170105010422","5.76309531303616e-05","0.0300085044363997","0.0189137238534709","0.0117568523952851","0.0156457383046622","0.0068944395521952","0.00806082328747216","0.00474162456847847","0.0869315410020191","0.0317925690179145","0.237571408691974","0.137467205767643","0.013240124127707","0.0413582796655812","0.0140852408130487","0.0139824778338612","0.0297440768598261","0.0371405484812474","0.0180062720748579"
"ken","AGRI","0.000295577108247708","0.01044385270256","0.0540445132025193","0.0466637351900864","0.00131949647765765","0.0340810262434074","4.97972438471922e-05","0.0262158560084923","0.0170378537308091","0.010109182670157","0.0134760850620284","0.00602238673213636","0.00718250021331015","0.00426080546725959","0.0765412058082637","0.0279370497174308","0.2065636957951","0.120534844086268","0.0114331803800427","0.0366405253179513","0.0119400581982817","0.0122591288170756","0.0264071871808489","0.0324545090670907","0.0159462818429919"
"kgz","AGRI","0.000597299646384686","0.0114749909324468","0.058909877522756","0.0492035971729643","0.00144086881515055","0.0376997635288249","5.61859354702264e-05","0.0300934437453914","0.017555079744395","0.0109259636658031","0.0143111740955703","0.00680031807224659","0.00749164099009792","0.00430147397054627","0.0810833203958744","0.0315505642453802","0.228259510838506","0.128411619668599","0.0132924493864182","0.0381458474117222","0.0128861096219114","0.0130836639413867","0.0276826210312615","0.0342884348698657","0.0169884758101719"
"khm","AGRI","0.000461610473231833","0.0122446527013742","0.0563002808163714","0.0568311430110531","0.0014477942765094","0.0349807128044479","5.18205510367581e-05","0.026369497055754","0.0224951206249256","0.0101358519623697","0.0141752084098807","0.00747321293984387","0.00913043220882514","0.00589007731446169","0.0868766906621545","0.0288744039596832","0.203253265684904","0.132642769471505","0.0121137937390973","0.0439146663536861","0.0113558953166937","0.0135659341942207","0.0318281785204921","0.035707690089879","0.0199663471915304"
"kir","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"kna","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"kor","AGRI","0.00282781720337224","0.0116882984921903","0.0622578606748316","0.0521323951340388","0.00170313845510553","0.0385773146536243","7.38254690733551e-05","0.029416711573297","0.0197295815899796","0.0119078839127686","0.0155232728184202","0.00688538996835439","0.00821142908300765","0.00498583816735501","0.0899082619285277","0.0317262468087069","0.231567365307696","0.137250574379349","0.0138522058882952","0.040916278691944","0.0143218281140424","0.0145038522500976","0.0311542504336739","0.0365019607563933","0.0183422673072517"
"kwt","AGRI","0.00352095719719923","0.0180935768376145","0.0685545646678674","0.0501417470866382","0.0019147228278856","0.0519963444548638","9.56280225368386e-05","0.056360104800257","0.0151341738218908","0.00944620231070829","0.00622979609377967","0.0138785701993869","0.00720681412152323","0.00203025342252444","0.0693213464785704","0.0536988092258916","0.288247491481464","0.111323303505914","0.0281198808900309","0.0238417973616483","0.00697712329771678","0.0121599164655927","0.0237166696965643","0.0209095284492947","0.0218007586258314"
"lao","AGRI","0.000254468938957287","0.0104306838879034","0.0480115251463116","0.0510023402357827","0.0012389335321263","0.0294926382091652","4.32729107687855e-05","0.0218406614927012","0.0210487787760295","0.0086377673412606","0.012880228164863","0.00620031021982433","0.0083401761045522","0.00613357601442544","0.0776080183141317","0.0240958418541435","0.170466236331018","0.117081004359242","0.00996174305788782","0.0413164188340448","0.00950592961303436","0.0119371009571089","0.0290013913885096","0.0323721155870716","0.017572930102908"
"lbn","AGRI","0.000454986067151646","0.0120500630484124","0.0636333787969328","0.0536790507314393","0.00153891434357708","0.040126789495352","5.84993477708426e-05","0.0309686839622191","0.0193603333805828","0.0120474618463696","0.0162670860250172","0.00691799029087009","0.00820524194296545","0.00487621359933274","0.0894657364665331","0.032849633335812","0.244895203865321","0.141569335460925","0.0134533624291341","0.0427709415668896","0.0145347129622691","0.0143621520987719","0.0305406613323572","0.0384872199217984","0.0182011211255459"
"lbr","AGRI","0.00025632942121186","0.00983170217327685","0.0501000105897655","0.0420585586550169","0.00123222773191836","0.0321076125694178","4.75898886882296e-05","0.0252621214580307","0.014940308786032","0.00912209111746713","0.0110964349709008","0.00573752734988672","0.00640420692068626","0.00344588122088626","0.0681637879467559","0.0267127043594289","0.193847482670022","0.107842565623342","0.0110427432076881","0.0312393966024484","0.0102219790734941","0.0110467181283268","0.0233763057885536","0.0278328726195199","0.0146640012296522"
"lby","AGRI","0.000219453225146082","0.0118504749872218","0.0640803443513249","0.0544244018095726","0.00153617267942274","0.0399404905075429","5.70578428189616e-05","0.0298456394982356","0.0197507903718774","0.0122893810192229","0.016678446380899","0.00658359718972915","0.00833922270606764","0.00500353373211483","0.0912925411627436","0.0320401726805111","0.245348720963246","0.144400228689967","0.0127282874946722","0.0438906457984283","0.014922820267611","0.0146155857634501","0.0311623586516924","0.0395015803344181","0.0182146177419162"
"lca","AGRI","0.000210786868998563","0.0113824918124953","0.0615497656490724","0.0522751456788219","0.00147550813224399","0.0383632127682032","5.48045866476535e-05","0.0286670139867884","0.0189708185546491","0.0118040642698872","0.0160198016498584","0.0063236065624974","0.00800990161299401","0.00480594075600399","0.087687341049694","0.0307748857797792","0.235659718801583","0.138697769602611","0.0122256382541545","0.0421573745877775","0.0143335069933942","0.014038405982621","0.0299317344619691","0.0379416371092981","0.0174953100529997"
"lie","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"lka","AGRI","0.000376236863442342","0.0116964281057596","0.0607787908808397","0.0521076820556885","0.00148012537485037","0.0383326158679404","5.60347981230157e-05","0.0295629530696018","0.0189479911521908","0.0114232396968405","0.015365283393134","0.00676570367238743","0.00800275810676689","0.00475222403105182","0.0859140583396468","0.0314432229523593","0.232778727960286","0.135512783229601","0.012905059530572","0.0411441890671859","0.0136416202789929","0.0137686261901328","0.0295357673007802","0.036667286765427","0.0177840309959982"
"lso","AGRI","0.000183704657786635","0.00908286606837353","0.0479468454228653","0.0402654928469562","0.00116190678091152","0.0302987434780376","4.39811241450525e-05","0.0231646123272004","0.014397433522026","0.00896072251952986","0.0113960536938673","0.00514058073897636","0.00613873176065448","0.00344486012219192","0.0664978575203375","0.0246970927738938","0.184813829401844","0.10531446535023","0.00996287389542197","0.03104542490052","0.0104103871440938","0.0107261972728681","0.0227031081569311","0.0278748378680938","0.0137383708575145"
"ltu","AGRI","0.00174418010440991","0.0119908301411137","0.0642208136663808","0.0542358602930564","0.00162932935521519","0.0400265044914532","6.59674298839071e-05","0.0303412839220572","0.0199746657889736","0.0122889798756249","0.0164767058205953","0.00686443037006796","0.00838948125209507","0.00505994015080859","0.0918279281891772","0.0325253056281254","0.243806602066378","0.143460020721401","0.0135159272694044","0.0433432471558761","0.0148795663323079","0.0147453919594897","0.0315254207105183","0.0389076190345149","0.0185143263114835"
"lux","AGRI","0.0012765626384378","0.0142795422647757","0.0638610979471297","0.0504809740381824","0.00165558418226828","0.0440553902416842","7.25779931613598e-05","0.0407923942374861","0.0168761532231653","0.0105146847736295","0.0110204160135184","0.00963849393394733","0.00751166093075518","0.00338972563773299","0.0777046406423339","0.0407553333974087","0.256377065247814","0.123704584530199","0.0192013264724393","0.0327691022631003","0.0105788528529123","0.012943315269239","0.0265499184216694","0.0292212337656035","0.0192174557280354"
"lva","AGRI","0.00102493471446682","0.0117922314674585","0.0629536209220563","0.0530284683762043","0.00160617335192747","0.0392386786857073","6.4272834331282e-05","0.0298619974187992","0.0196190642507738","0.0120284619217241","0.0159870897653725","0.00678176767890087","0.008230804134707","0.00496768543740221","0.0900614429671593","0.0320114294252326","0.238042135662481","0.140001304717908","0.0133537949008267","0.0421030836511689","0.0145287848498292","0.0144766219211298","0.0309660462220563","0.0377431375254334","0.0182209561379511"
"mac","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mar","AGRI","0.000323982153190648","0.01221475878488","0.0648036871624053","0.0546701903596133","0.0015654132177263","0.0407953190511056","5.91527510922325e-05","0.031187953424073","0.0196951425965812","0.0122561696723733","0.0163144906282002","0.00693422116104346","0.00835462026076205","0.00490160391666181","0.0910048703603746","0.0332165454543615","0.249257885016751","0.144025885215122","0.0134537513849502","0.0432874379805896","0.0146624705964168","0.0146203156558266","0.0310667691205678","0.0389316875780656","0.018522322432067"
"mda","AGRI","0.000447045800044263","0.0123542834955428","0.0666368904552462","0.056550852342578","0.00160524731974874","0.0415735981193019","6.02226210561007e-05","0.0311815795497464","0.0205311342772129","0.0127661741673949","0.0173128532896059","0.0068984438262537","0.00866796372043754","0.00519947143208162","0.094864794078535","0.0334335710673933","0.255165867548846","0.149958248681862","0.0133640060088787","0.0455561942262812","0.0154934116990548","0.0151931067327237","0.0323938569259509","0.0410041108912078","0.0189669676985561"
"mdg","AGRI","0.000252302759133534","0.00945173229360774","0.0472047240315802","0.0419819733664389","0.00118456273429906","0.0299136059191197","4.49718674935221e-05","0.0231392939523723","0.0156559448766027","0.00856783127857704","0.010595487677244","0.00551612399789674","0.00653970415811808","0.00391617180155609","0.0671351054309354","0.0247372063861983","0.17884316830414","0.104459753591588","0.0102077669417301","0.0317104732080178","0.00941990996094464","0.0107441047080359","0.0236098395940718","0.0271256238623083","0.0146044309016193"
"mdv","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mex","AGRI","0.000509415787717305","0.0125919484240823","0.0571424866027225","0.0566495521773476","0.00148227995407912","0.0358027585210791","5.4101653458811e-05","0.0274221472770515","0.0220324104172554","0.0101988639017003","0.0137449608380277","0.00782264990498507","0.00904239408283157","0.00543466825977798","0.0862792810534264","0.0298772060750731","0.207448946348013","0.132048179400953","0.0127100682686227","0.0423719179240281","0.0113920789209353","0.0135709491235848","0.0314392676399719","0.0348630063551425","0.0202185982613312"
"mhl","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mkd","AGRI","0.0016233625336077","0.0120459596706683","0.0636207260844351","0.0534493086048878","0.00162816739503452","0.0399355535409016","6.67703041660031e-05","0.0307916199208102","0.0196279639617066","0.012057928435108","0.015929227256743","0.00699785832625457","0.00826227297374366","0.00492546626820454","0.0901498791880119","0.0328131323577375","0.242169157094888","0.140634043771758","0.0138006414744796","0.0421165446087012","0.0144603204370076","0.0145127516999517","0.030974902379465","0.0377560637553064","0.0184278375659269"
"mli","AGRI","0.000242994822924994","0.0103757305784188","0.0546659646481403","0.0459765690942145","0.00132461573047707","0.0345496811006102","5.03270328252904e-05","0.0265825980274489","0.0165021262288517","0.0102698004888321","0.0135257445330233","0.00591834873982462","0.00701693930373632","0.00406651555154404","0.0762374722320575","0.0282605649953362","0.210666144576664","0.120690496563728","0.0114882159609129","0.0360475325327276","0.0121838880180152","0.0122700259009274","0.0260267101428536","0.0324073315392876","0.0156604410351773"
"mlt","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mmr","AGRI","0.000631814769201839","0.0112467502742925","0.0510576905731713","0.0523796870405871","0.00137182060687671","0.031677595689603","5.10888407576872e-05","0.0241222068674586","0.0212925177964397","0.00910517923018277","0.0126484079851278","0.00689385357951984","0.00852870692214825","0.00591894281119303","0.0802784035290413","0.0264236377839833","0.181172621182005","0.120231087478242","0.0113180480405923","0.0405936386922605","0.00994323172098209","0.0125042040488659","0.0298123745521635","0.0320779980916215","0.0185367880250509"
"mne","AGRI","0.000634200385595978","0.0111746383076611","0.0592716163841222","0.0499996218359928","0.00149160930025359","0.0372139228038989","5.9606480466885e-05","0.0285874807235718","0.0183167820744992","0.0112874431719525","0.0152959524214805","0.00642797252262937","0.0077038599768428","0.00467836987388768","0.0842520493257228","0.0304186176558221","0.227327360758348","0.13207378554673","0.0125988033870175","0.0400279159475557","0.0137097576378257","0.013529737197102","0.028907852413587","0.0360995440914067","0.0170641591523056"
"mng","AGRI","0.00316322429328961","0.010202306248653","0.05717049334388","0.0463931286710048","0.00145297701077795","0.0389887275850523","6.12523312538126e-05","0.0283433114290616","0.0190846050217544","0.0117637344571097","0.0138068628334172","0.00827949970321476","0.00861740928786727","0.00500053197436212","0.080956542523247","0.028685182506176","0.214062688656501","0.127389821993764","0.014646204429311","0.0372679822796309","0.0136943716317166","0.01335948965602","0.028722931204476","0.031479205615104","0.0202231886935371"
"moz","AGRI","0.000205544596788475","0.00889688620151017","0.0461539897797984","0.0391306435581625","0.00112716461360767","0.0292938444748221","4.28471691067436e-05","0.0226010766127181","0.0140623867543092","0.00851163894155115","0.0104196634201521","0.00509405459637351","0.00598418435368309","0.00332591928223374","0.0638510568771616","0.0240510574955851","0.177711520767779","0.100865780984106","0.00979007047970511","0.0296533058686746","0.00958737641156688","0.0103021194988802","0.0219380661855386","0.0263046654989662","0.0134593959344919"
"mrt","AGRI","0.000254449234823801","0.0108238288564098","0.0576706225708426","0.0487546584674326","0.00139040285740892","0.0362156068004793","5.2363365403717e-05","0.0275723345506133","0.01761481768592","0.0109610299892807","0.0148020062243377","0.00612272420611874","0.00745779916900523","0.00443889683037222","0.0814046627773899","0.0294040442556791","0.221552887519012","0.128799979070739","0.0118727042677743","0.0389597715969752","0.0132374445573577","0.013058630206221","0.027788442245106","0.0350576911768165","0.0164597476218421"
"msr","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mtq","AGRI","0.000212528577298711","0.0114765439611104","0.0620583442211043","0.0527070893338811","0.00148770008446162","0.0386802035712457","5.52574303578887e-05","0.0289038863675302","0.0191275722928093","0.0119015998682105","0.016152171404722","0.00637585780944386","0.00807608650984349","0.00484565166366135","0.0884118919161041","0.0310291753404821","0.237606947664631","0.139843813377282","0.0123266572893402","0.0425057160716625","0.0144519430828298","0.0141544037510359","0.0301790571673574","0.0382551445856187","0.017639871798298"
"mus","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"mwi","AGRI","0.000247366633426614","0.0093922676019383","0.0473009552224346","0.0415810646666041","0.00117060937917417","0.0300287500555908","4.42437929539172e-05","0.0232545787562005","0.0153101961238197","0.00860474881971865","0.0106807316402552","0.00545847406651588","0.0064350087573402","0.00376397404914237","0.066600336962722","0.0248041428781749","0.180295923439335","0.104362148020238","0.0101953532938276","0.0315094569540099","0.00949903778110546","0.0106787233135013","0.0232614920725089","0.0272219940549924","0.0144026614197495"
"mys","AGRI","0.000888059311928841","0.0127268590046107","0.0549865103739293","0.0604130057979611","0.00144596995863136","0.0333911612277134","5.09723097987418e-05","0.0268813464928857","0.0243209368681701","0.00918914742876262","0.014563532237151","0.00997459360109479","0.0109053211280274","0.00572660119842571","0.0845911477238668","0.0282444273922398","0.191223027505846","0.134431852504422","0.0164065514834137","0.0420287755366196","0.00967525832150476","0.0131826802398659","0.0320946706485181","0.0332284913504942","0.0245260721963602"
"nam","AGRI","0.000215459137172413","0.00903151479339715","0.0469598375433935","0.0392117200041376","0.00114594299239384","0.0299188877202413","4.38365199247586e-05","0.0231772528527524","0.0138902022286032","0.00861859869157642","0.0101879076464741","0.00516929135497295","0.0059609196225929","0.00313525801959144","0.0639921193139307","0.0246148288781401","0.181679676591668","0.101407948544533","0.0100232920228201","0.0291304478888996","0.00958417172520037","0.0103764971296143","0.0218667532863339","0.026057085515451","0.013543981225695"
"ncl","AGRI","0.000697168410967024","0.0105516045667926","0.0536246319472286","0.0445969620313776","0.00131721671398136","0.0345065701178901","5.1813727751821e-05","0.0278632012150935","0.015821336654311","0.00984790431206612","0.0125316260622256","0.00632245746542673","0.00677724921196879","0.0037814249062794","0.0730540146591378","0.0290953996824812","0.208326403851146","0.115752402136946","0.0123821701031314","0.0339575208236264","0.0114003157372587","0.0118222443073927","0.0249431884727679","0.0304921487590277","0.0155129738041886"
"ner","AGRI","0.000310539464803322","0.0115789418506881","0.0614603066429838","0.0518936925306662","0.00148397838918154","0.0386684550251075","5.60742243316112e-05","0.0295747521575821","0.0187203393025324","0.0116480403118883","0.0156431293370274","0.00658161607615287","0.00793380393895605","0.0046936896754898","0.0864998875308134","0.0314876315695906","0.236313931543482","0.136877863947724","0.0127690225729591","0.0412856306328552","0.0140114636168002","0.0138865148702424","0.0295290315717234","0.0371426333211147","0.0175627259877325"
"nga","AGRI","0.000305069563713431","0.0110196341916324","0.0574360695336361","0.048825615875286","0.00139732374497787","0.0363047942747413","5.3098707483822e-05","0.0280553138143363","0.0176513410935905","0.0107752021400822","0.0143715254982452","0.00635369713256518","0.00747808342703667","0.00439815655630712","0.0806141970322589","0.029804520512126","0.220680572851767","0.127343334669031","0.012210920905496","0.0383915393940819","0.0128263009296026","0.0129456782244573","0.0276387391728903","0.0343280358909934","0.0166766047576066"
"nic","AGRI","0.000415492389671834","0.0118175361652722","0.0555463237139313","0.0530171330333408","0.00141295880296543","0.0349083696504776","5.19417850651179e-05","0.0268073626758641","0.0202633900082136","0.010032762052296","0.0134784507613904","0.00719579839553677","0.00837850425478191","0.00499589994627931","0.0821994347139168","0.0290009857942789","0.204960594628534","0.126941441948912","0.0121917508552001","0.0401121132021668","0.0113808489164756","0.0129963914076423","0.0295109538035185","0.0336879507700822","0.018714835855638"
"niu","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"nld","AGRI","0.000360936763840216","0.0119508765989006","0.0636153869225227","0.0537421869780072","0.00153670904656107","0.0399592444202445","5.7966250699522e-05","0.0304731103177545","0.0194241532009426","0.0120781813284508","0.0161631310559396","0.00677156494483606","0.00822478898513055","0.00486639471623203","0.0897337731549716","0.0324773507899278","0.244255027667752","0.141844838610657","0.013133976241993","0.0427598264123201","0.0145231264412786","0.014402328259922","0.0306424459916184","0.0384426976768868","0.0181704116349881"
"nor","AGRI","0.00396392456226515","0.011682817806725","0.0621864052239447","0.0519582049566101","0.00177883101759077","0.0384031801416682","8.06989984234849e-05","0.0293536672686605","0.0199828217652784","0.0119310561475007","0.0155371234198796","0.00698308288721566","0.00825927574414506","0.00509203103867046","0.0905982367758881","0.031720280606623","0.229944043695011","0.136798287048774","0.0142242873616194","0.0408250299652682","0.0143922423005772","0.0146365353407132","0.0315670320872179","0.0365042305172161","0.018510563896416"
"npl","AGRI","0.0106742016765657","0.0111908280646217","0.0595344079790201","0.0476538410866923","0.00243720181046825","0.0347980515111098","0.000136732078913199","0.0270207638312744","0.0224740527289406","0.0118539996256718","0.0129298622883342","0.00747455838727735","0.00862626551857058","0.00635543189821646","0.0966481696682872","0.0303066055277715","0.187833155089911","0.12328079086563","0.0165350400183491","0.0333593088661959","0.0146230030335991","0.015844804342611","0.0356493903941244","0.0270500409364589","0.0198218625661906"
"nzl","AGRI","0.000534631445615519","0.0112992567750645","0.0583638359183908","0.048816644997088","0.0014351433660713","0.0372043774640711","5.61162303970082e-05","0.029467775127279","0.0175109777947559","0.0108758967132092","0.0143339834230938","0.00665746127749755","0.00745305621595647","0.00432770661502036","0.080813180185982","0.0310032372326943","0.225358213343425","0.127648277059074","0.0130205843434081","0.0380268580695181","0.0129012972764397","0.0130299800864524","0.0276171865363593","0.0341605536623629","0.0168343282735807"
"omn","AGRI","0.000358419729483828","0.0119515816084979","0.062679336704885","0.0527008497730166","0.00152058013829717","0.0396822866864456","5.81131552965236e-05","0.0308213986850431","0.0189241653828501","0.0117769609213939","0.0155553197210504","0.00689543982668552","0.00804379563063223","0.00467696892008529","0.0874303042867717","0.0326327723133584","0.2416921350473","0.138400927664753","0.0134170831721799","0.0414157353397938","0.0140082942115684","0.0140668711685446","0.0298475387171671","0.0372386435601199","0.0179697926284667"
"pak","AGRI","0.000247752200466767","0.0123159234690005","0.0665560581109161","0.056520210803435","0.00159622035446975","0.0414937955765186","5.93474228222731e-05","0.0310398653400537","0.0205127540317908","0.0127625970911768","0.0173276354988016","0.0068509062238815","0.00866067161058147","0.00519898357947068","0.0948114892226009","0.0333077724905378","0.254842641107872","0.149954218787987","0.0132490526819993","0.0455831196020413","0.0155014954697114","0.0151791530285283","0.0323646653301405","0.0410244486151096","0.0189218360815181"
"pan","AGRI","0.000291947037621586","0.0109831631109924","0.0547664824648979","0.0485802900256347","0.00135833837275889","0.0346467274196797","5.11211115573022e-05","0.0267896051214242","0.0179090259364418","0.0100650637128746","0.0132921912389822","0.00647274486582673","0.00752762699289216","0.00439425115729211","0.0779396181866087","0.0286381177020331","0.207616336714939","0.122075145131052","0.0118459356374435","0.0372369399059094","0.0116561100937086","0.0124629240893752","0.0272163541940216","0.0324704079871169","0.0168856768049793"
"per","AGRI","0.000270488837299329","0.0105026747408705","0.051097947325771","0.0472549164774027","0.00128364792606311","0.0322651377062034","4.77542437517814e-05","0.0248745052730079","0.0179110218165408","0.00923317590109262","0.0120671949851013","0.00620432318695516","0.00742162284857821","0.00452021222567116","0.0742843229686227","0.0267192896331639","0.191312865142835","0.115246239852775","0.0110768841689544","0.0360838576866382","0.0102670184623344","0.0117942800700627","0.0264378733162819","0.0304354805341257","0.016463281779195"
"phl","AGRI","0.000495988949418974","0.0117634540307002","0.0593370098923022","0.0512397506679171","0.00146261483497125","0.0377334002055534","5.5999831925849e-05","0.0296619104433287","0.0186204969932141","0.0109654896033549","0.0144569522612804","0.0069876519283878","0.0078785725876567","0.0045665661972675","0.0832459817926301","0.0314032807322293","0.227158415119799","0.131047098061491","0.0131471152145613","0.0395292593519295","0.0128446771376829","0.0133628173262423","0.0287708583481806","0.0349710941621707","0.0177657092653643"
"plw","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"png","AGRI","0.000448088698805677","0.0123155731334917","0.0568180522493569","0.0563273816848205","0.00145901391969561","0.0354705957244931","5.27104964049845e-05","0.026940131704417","0.0219731558974365","0.0102006099836624","0.0139273617849254","0.00751288148962935","0.00899228070344001","0.00553313920571137","0.0862885644494337","0.0293856888306636","0.206387762872184","0.13223681212775","0.0123507133002457","0.042853333757875","0.0114131738627323","0.0135417802871514","0.0314050662892353","0.0352323479979833","0.0198678150867608"
"pol","AGRI","0.00171100821426964","0.0121314836473444","0.0652098161845621","0.0551727341328608","0.00163492647162384","0.0406217098190344","6.51998084843423e-05","0.0306331215478408","0.0202579199578428","0.0124945495451619","0.0168231979964362","0.00688545666962898","0.00851569713242298","0.00513672746465563","0.0932400756438305","0.0328668547112148","0.248163694572297","0.146108566642286","0.0135049130766553","0.0442477194569625","0.0151491427860568","0.0149592908946672","0.0319708877142888","0.0397708431772765","0.0187310371313154"
"pri","AGRI","0.000234968417757858","0.0109549949196186","0.0589595859796305","0.0500717298253546","0.00141517249022844","0.0368154720119536","5.28664642574134e-05","0.0277507344765421","0.0181976277439128","0.0113225329000752","0.0156887876758476","0.00614496104887505","0.00767468787626386","0.00469014416814638","0.0841231496767076","0.0296865532404495","0.225882824570895","0.133034937676536","0.0119015888905691","0.0407267230311916","0.0139132198000714","0.0134547066685125","0.0287142726694826","0.0366816330545814","0.0167724303452979"
"prk","AGRI","0.00328276778138483","0.0112877669772533","0.0599320669532214","0.0494051077070585","0.0018256386330486","0.0372402941046853","8.6411940955829e-05","0.0286241129010321","0.0197764851949747","0.0115702757402182","0.0142548001253872","0.00716757055194082","0.00815333606345314","0.0050657196793116","0.0882139201926477","0.0307970087002024","0.216769394491858","0.129669853331247","0.0145481906615515","0.0377148406448046","0.0138003534275461","0.0143456680260355","0.0311279127014866","0.0330855999320424","0.018593923528968"
"prt","AGRI","0.000487387583361394","0.0110936029906812","0.0569839773633879","0.0474329319487059","0.00140732323386739","0.0364990975087553","5.50897388531742e-05","0.0289520483101983","0.0169181915626667","0.0104894671240634","0.0130493364242132","0.00650162097358142","0.00722843453131103","0.00403281140651137","0.0779718638046539","0.0304445924817282","0.220968968046173","0.123040058811017","0.012674372232435","0.0358125963311189","0.0120552997751905","0.0126240227576078","0.0266765238487229","0.0320946526024402","0.0164720490759929"
"pry","AGRI","0.000764627273587056","0.0110560873873792","0.0515376948430377","0.0496333647978887","0.00137841325818546","0.0323442695452899","5.34945366234955e-05","0.0250302051983959","0.019479863036443","0.0092419682094661","0.012186408251856","0.00678185797774919","0.0079479937445045","0.00510035215133182","0.0774525699499435","0.0270984543261425","0.187793434445613","0.117391286703857","0.0116481123405648","0.0375634362471146","0.0102217951040219","0.0122351505487388","0.0281546269055881","0.0308358179511409","0.0176836006921164"
"pse","AGRI","0.000393676291237239","0.0120412942424129","0.0645394278705007","0.0547507049524678","0.00155126021889924","0.0403752376349875","5.82116741595288e-05","0.0306457958582272","0.0198727442096892","0.0123650664471205","0.0169787266403538","0.00680975153409748","0.00838818732815701","0.00508385706031964","0.0918607243116124","0.0326880955401987","0.247459061995738","0.145287378190397","0.0132124133718412","0.044336177532278","0.0151163386596028","0.0147017412733074","0.0313559087577454","0.0399202380531213","0.0183777767057263"
"pyf","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"qat","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"reu","AGRI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"rou","AGRI","0.000554659025109167","0.0122966315959353","0.0663840070997563","0.0563370555023764","0.00160525516595109","0.0413786674706739","6.05155243476507e-05","0.0310052401144008","0.0204918350677011","0.012729266859184","0.0172617986942471","0.00686828414757442","0.0086445474575103","0.00519570503361242","0.0946427926376004","0.0332679955268508","0.253861800888887","0.149427575210897","0.0133196399212611","0.0453978263580625","0.0154602555848315","0.0151574456358609","0.0323332655585317","0.0408444423335443","0.0189090415961937"
"rus","AGRI","0.00158338010146927","0.0116704736371311","0.0635728710704845","0.0532174291880655","0.00159287188958727","0.040881321953946","6.43796564407971e-05","0.0304094134946711","0.0202110622817752","0.0124610929738616","0.0161642565508807","0.0076742979351635","0.00874764993356401","0.00514456950829254","0.0905988314761139","0.0319521338930116","0.240938818934872","0.142342036415538","0.014351449301198","0.0426750434191391","0.0148732304347172","0.0146574635773029","0.0313801688205664","0.0378724177892524","0.0198136593590307"
"rwa","AGRI","0.000345128707485431","0.0100623283188297","0.0506396070933768","0.0443980277625693","0.00125127836208825","0.0320876247274112","4.7253928362628e-05","0.0248119493265049","0.0162815262759454","0.00929768338653531","0.0119644854732867","0.00590557669782406","0.00686040368813314","0.00395622556766137","0.0714260143108507","0.0264863136969939","0.192943844036318","0.112100630734687","0.0109182148247319","0.0338411963717257","0.0106301730274922","0.0114513799920907","0.0248589716024767","0.0295785394157969","0.0154045981844041"
