iso,sector,VOC01,VOC02,VOC03,VOC04,VOC05,VOC06,VOC07,VOC08,VOC09,VOC12,VOC13,VOC14,VOC15,VOC16,VOC17,VOC18,VOC19,VOC20,VOC21,VOC22,VOC23,VOC24,VOC25
glp,SLV,0.074119233,0,0,0,0,0.36687401,0,0,0,0,0,0.106704638,0.105886527,0,0.021037057,0.094379865,0.043335956,0.01134334,0,0,0.105040751,0,0.071278624
gmb,SLV,0.078397929,0,0,0,0,0.490356666,0,0,0,0,0,0.07824818,0.077648251,0,0.015426805,0.081131741,0.02108256,0.010304344,0,0,0.096431651,0,0.050971874
gnb,SLV,0.077129237,0,0,0,0,0.494274405,0,0,0,0,0,0.079289428,0.078681513,0,0.015632087,0.082763865,0.021204889,0.008363116,0,0,0.095582455,0,0.047079004
gnq,SLV,0.076658975,0,0,0,0,0.477818642,0,0,0,0,0,0.081747714,0.081120956,0,0.016116797,0.08258305,0.023289836,0.009415968,0,0,0.098397413,0,0.05285065
grc,SLV,0.063920618,0,0,0,0,0.409314995,0,0,0,0,0,0.096479506,0.095739798,0,0.019021154,0.080760495,0.036260829,0.032647208,0,0,0.103506857,0,0.062348542
grd,SLV,0.075296539,0,0,0,0,0.382491306,0,0,0,0,0,0.103144449,0.102353629,0,0.020335165,0.093423288,0.040525513,0.010951781,0,0,0.103475947,0,0.068002383
grl,SLV,0.078000606,0,0,0,0,0.358954999,0,0,0,0,0,0.110133537,0.109289141,0,0.021712804,0.099805006,0.044244856,0.014967289,0,0,0.110428409,0,0.052463353
gtm,SLV,0.072310972,0,0,0,0,0.492312895,0,0,0,0,0,0.081035982,0.08041467,0,0.015976424,0.079939405,0.023984549,0.013493305,0,0,0.094494234,0,0.046037564
guf,SLV,0.074177539,0,0,0,0,0.366990526,0,0,0,0,0,0.106706139,0.105888021,0,0.021045958,0.094487262,0.043229016,0.011327091,0,0,0.105104749,0,0.071043698
gum,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
guy,SLV,0.065680503,0,0,0,0,0.406917957,0,0,0,0,0,0.098983004,0.098224095,0,0.019511776,0.083515502,0.036968212,0.013620689,0,0,0.109528094,0,0.067050166
hkg,SLV,0.075000583,0,0,0,0,0.44393023,0,0,0,0,0,0.089516236,0.088829918,0,0.017648328,0.084378531,0.031019177,0.013004165,0,0,0.101141168,0,0.055531665
hnd,SLV,0.07724304,0,0,0,0,0.495771454,0,0,0,0,0,0.078835006,0.078230577,0,0.0155425,0.08117004,0.022061188,0.008736541,0,0,0.095969263,0,0.046440391
hrv,SLV,0.067968393,0,0,0,0,0.403301789,0,0,0,0,0,0.097072128,0.096327874,0,0.019137989,0.082381013,0.040068043,0.031035519,0,0,0.096760403,0,0.065946849
hti,SLV,0.068279147,0,0,0,0,0.418448389,0,0,0,0,0,0.096176922,0.095439531,0,0.018961497,0.08236777,0.03639416,0.013116088,0,0,0.107778981,0,0.063037515
hun,SLV,0.067124069,0,0,0,0,0.393767153,0,0,0,0,0,0.100641542,0.099869923,0,0.019841708,0.084428788,0.042615302,0.023020599,0,0,0.100225986,0,0.068464928
idn,SLV,0.076791186,0,0,0,0,0.537208284,0,0,0,0,0,0.070687342,0.070145387,0,0.013936174,0.077635039,0.01560082,0.00993299,0,0,0.089515765,0,0.038547015
ind,SLV,0.067141058,0,0,0,0,0.479177611,0,0,0,0,0,0.080228965,0.079613845,0,0.015817319,0.070768426,0.024546173,0.019775088,0,0,0.10019632,0,0.062735195
irl,SLV,0.059279113,0,0,0,0,0.417223181,0,0,0,0,0,0.094881482,0.094154029,0,0.018706096,0.075325861,0.035729363,0.0378155,0,0,0.104380532,0,0.062504842
irn,SLV,0.065409301,0,0,0,0,0.413088312,0,0,0,0,0,0.094987502,0.094259237,0,0.018726984,0.080206258,0.037376958,0.027295183,0,0,0.097324816,0,0.071325449
irq,SLV,0.064512113,0,0,0,0,0.404809307,0,0,0,0,0,0.09659263,0.095852065,0,0.019043526,0.080203044,0.038765856,0.028390881,0,0,0.098131622,0,0.073698955
isl,SLV,0.078000606,0,0,0,0,0.358954999,0,0,0,0,0,0.110133537,0.109289141,0,0.021712804,0.099805006,0.044244856,0.014967289,0,0,0.110428409,0,0.052463353
isr,SLV,0.074013461,0,0,0,0,0.377951842,0,0,0,0,0,0.104548591,0.10374702,0,0.020611989,0.09343003,0.043542744,0.015853892,0,0,0.10313301,0,0.06316742
ita,SLV,0.064701472,0,0,0,0,0.407043873,0,0,0,0,0,0.097315587,0.09656947,0,0.019185988,0.079061111,0.037615317,0.02805415,0,0,0.108160198,0,0.062292834
jam,SLV,0.074740082,0,0,0,0,0.368137726,0,0,0,0,0,0.105984505,0.105171922,0,0.020895087,0.093577402,0.043373239,0.011545006,0,0,0.105140958,0,0.071434073
jor,SLV,0.07017312,0,0,0,0,0.370622538,0,0,0,0,0,0.106468377,0.105652077,0,0.020990477,0.09136579,0.044953856,0.01454641,0,0,0.107221199,0,0.068006156
jpn,SLV,0.070082952,0,0,0,0,0.395505334,0,0,0,0,0,0.099572963,0.098809532,0,0.019631033,0.086189469,0.037641762,0.0321195,0,0,0.102672479,0,0.057774976
kaz,SLV,0.073873793,0,0,0,0,0.376657683,0,0,0,0,0,0.10372321,0.102927965,0,0.020449295,0.092244875,0.043539083,0.024379336,0,0,0.100675274,0,0.061529485
ken,SLV,0.067813875,0,0,0,0,0.405797941,0,0,0,0,0,0.095347079,0.094616058,0,0.018797882,0.077357511,0.039177225,0.026023314,0,0,0.10531057,0,0.069758544
kgz,SLV,0.07423728,0,0,0,0,0.382415476,0,0,0,0,0,0.102597707,0.101811089,0,0.020227311,0.091893867,0.042752035,0.023851948,0,0,0.100060225,0,0.06015306
khm,SLV,0.054623687,0,0,0,0,0.476964604,0,0,0,0,0,0.081735978,0.08110931,0,0.016114435,0.063155459,0.02468076,0.026736839,0,0,0.102546053,0,0.072332876
kir,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
kna,SLV,0.075467654,0,0,0,0,0.362499774,0,0,0,0,0,0.107728161,0.106902204,0,0.021238865,0.095864348,0.044033933,0.010664644,0,0,0.10520193,0,0.070398487
kor,SLV,0.070165026,0,0,0,0,0.388987607,0,0,0,0,0,0.102792667,0.102004552,0,0.020265805,0.078723083,0.051261586,0.015278033,0,0,0.109257863,0,0.061263777
kwt,SLV,0.070772713,0,0,0,0,0.359721054,0,0,0,0,0,0.111040477,0.110189122,0,0.021891878,0.094377262,0.049137528,0.011763804,0,0,0.108540778,0,0.062565384
lao,SLV,0.054623687,0,0,0,0,0.476964604,0,0,0,0,0,0.081735978,0.08110931,0,0.016114435,0.063155459,0.02468076,0.026736839,0,0,0.102546053,0,0.072332876
lbn,SLV,0.082126885,0,0,0,0,0.398550806,0,0,0,0,0,0.094022922,0.093302048,0,0.01853683,0.073065482,0.050852962,0.019838255,0,0,0.109687723,0,0.060016088
lbr,SLV,0.077483058,0,0,0,0,0.506985365,0,0,0,0,0,0.077296525,0.076703891,0,0.015239195,0.082774334,0.019570284,0.007643976,0,0,0.093360551,0,0.042942822
lby,SLV,0.077161269,0,0,0,0,0.354168155,0,0,0,0,0,0.109212848,0.108375515,0,0.021531037,0.098558369,0.045934555,0.01618163,0,0,0.103846105,0,0.065030517
lca,SLV,0.073978539,0,0,0,0,0.367505323,0,0,0,0,0,0.106477568,0.105661201,0,0.020992287,0.094129371,0.043244989,0.011541516,0,0,0.10485516,0,0.071614046
lie,SLV,0.069470998,0,0,0,0,0.393289189,0,0,0,0,0,0.10069343,0.099921415,0,0.019851931,0.086730193,0.039118106,0.028358985,0,0,0.104068595,0,0.058497158
lka,SLV,0.064799081,0,0,0,0,0.406024772,0,0,0,0,0,0.097360466,0.096614008,0,0.019194837,0.080907974,0.036442684,0.021076403,0,0,0.106949155,0,0.070630621
lso,SLV,0.064643329,0,0,0,0,0.389517834,0,0,0,0,0,0.102457983,0.101672438,0,0.020199809,0.086033528,0.038730818,0.015086237,0,0,0.110502389,0,0.071155636
ltu,SLV,0.074107442,0,0,0,0,0.386750621,0,0,0,0,0,0.101880911,0.101099785,0,0.020086047,0.091969285,0.041788543,0.023484246,0,0,0.099486935,0,0.059346185
lux,SLV,0.071568361,0,0,0,0,0.37756603,0,0,0,0,0,0.105930758,0.105118585,0,0.020884487,0.09273847,0.039801258,0.017406335,0,0,0.112763484,0,0.056222233
lva,SLV,0.073864254,0,0,0,0,0.384145362,0,0,0,0,0,0.10241292,0.101627718,0,0.020190938,0.092173848,0.042086517,0.02372052,0,0,0.099756065,0,0.060021857
mac,SLV,0.075000592,0,0,0,0,0.443930241,0,0,0,0,0,0.089516231,0.088829905,0,0.017648326,0.084378549,0.031019177,0.013004164,0,0,0.101141155,0,0.055531659
mar,SLV,0.060251953,0,0,0,0,0.443234067,0,0,0,0,0,0.085512752,0.084857123,0,0.016859031,0.06807469,0.03167981,0.04541766,0,0,0.093677039,0,0.070435876
mda,SLV,0.073669357,0,0,0,0,0.375275812,0,0,0,0,0,0.104034004,0.103236375,0,0.020510535,0.092437206,0.043614129,0.024498399,0,0,0.100792674,0,0.061931508
mdg,SLV,0.066629444,0,0,0,0,0.422599356,0,0,0,0,0,0.09289344,0.092181224,0,0.018314139,0.07871579,0.034586916,0.024434068,0,0,0.102722178,0,0.066923444
mdv,SLV,0.068397804,0,0,0,0,0.422022458,0,0,0,0,0,0.095594718,0.09486179,0,0.018846683,0.084768361,0.033689614,0.011957197,0,0,0.106160885,0,0.063700489
mex,SLV,0.077314352,0,0,0,0,0.387051698,0,0,0,0,0,0.101658552,0.100879132,0,0.020042201,0.092067643,0.041482548,0.012767438,0,0,0.103016749,0,0.063719687
mhl,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
mkd,SLV,0.068668406,0,0,0,0,0.400342439,0,0,0,0,0,0.097377108,0.096630515,0,0.019198111,0.081901761,0.041225669,0.031232515,0,0,0.097286822,0,0.066136654
mli,SLV,0.072312971,0,0,0,0,0.448755296,0,0,0,0,0,0.087407975,0.086737818,0,0.017232702,0.080960153,0.028818999,0.016196563,0,0,0.101141564,0,0.060435959
mlt,SLV,0.067105426,0,0,0,0,0.379851989,0,0,0,0,0,0.105182586,0.10437615,0,0.020736983,0.090471743,0.040364395,0.0174793,0,0,0.112520827,0,0.061910602
mmr,SLV,0.074194602,0,0,0,0,0.467508491,0,0,0,0,0,0.086360536,0.085698418,0,0.017026173,0.084559634,0.02686459,0.015175678,0,0,0.099567085,0,0.043044794
mne,SLV,0.068110326,0,0,0,0,0.401881479,0,0,0,0,0,0.097269735,0.096523969,0,0.019176943,0.08225701,0.040480681,0.031168257,0,0,0.096972352,0,0.06615925
mng,SLV,0.073874039,0,0,0,0,0.376657445,0,0,0,0,0,0.103723262,0.102928017,0,0.020449211,0.092244809,0.043539329,0.024379329,0,0,0.100675349,0,0.06152921
moz,SLV,0.066664781,0,0,0,0,0.428485386,0,0,0,0,0,0.091523145,0.090821442,0,0.01804399,0.079544623,0.031753419,0.023200813,0,0,0.102338416,0,0.067623984
mrt,SLV,0.065594463,0,0,0,0,0.389575683,0,0,0,0,0,0.102530597,0.101744493,0,0.020228093,0.086738942,0.038461733,0.013572352,0,0,0.110768383,0,0.07078526
msr,SLV,0.068788504,0,0,0,0,0.4173155,0,0,0,0,0,0.09615199,0.095414792,0,0.018956569,0.082088781,0.036838281,0.013224377,0,0,0.107998636,0,0.06322257
mtq,SLV,0.073978531,0,0,0,0,0.367505267,0,0,0,0,0,0.1064776,0.105661233,0,0.020992299,0.094129343,0.043244997,0.011541516,0,0,0.104855177,0,0.071614037
mus,SLV,0.080831738,0,0,0,0,0.34265823,0,0,0,0,0,0.1134607,0.1125908,0,0.022369033,0.104922155,0.046562412,0.011775204,0,0,0.110187853,0,0.054641874
mwi,SLV,0.069511693,0,0,0,0,0.437418337,0,0,0,0,0,0.092453038,0.091744205,0,0.018227319,0.084744645,0.031223893,0.012259955,0,0,0.103302105,0,0.05911481
mys,SLV,0.082158459,0,0,0,0,0.620371742,0,0,0,0,0,0.058678227,0.058228342,0,0.011568546,0.082161596,0.005276997,0.001565993,0,0,0.073483286,0,0.006506811
nam,SLV,0.061372193,0,0,0,0,0.40574845,0,0,0,0,0,0.097288324,0.096542416,0,0.019180674,0.079597613,0.036111965,0.027501979,0,0,0.104245102,0,0.072411283
ncl,SLV,0.082877699,0,0,0,0,0.331301375,0,0,0,0,0,0.113946837,0.113073205,0,0.022464889,0.107633349,0.047199363,0.009411262,0,0,0.105575648,0,0.066516372
ner,SLV,0.070640867,0,0,0,0,0.434779167,0,0,0,0,0,0.093106574,0.092392726,0,0.01835631,0.084754465,0.032680063,0.011408915,0,0,0.103825524,0,0.05805539
nga,SLV,0.075018318,0,0,0,0,0.481329897,0,0,0,0,0,0.081259409,0.080636391,0,0.01602047,0.080885457,0.023766684,0.0132968,0,0,0.096361006,0,0.05142557
nic,SLV,0.071186004,0,0,0,0,0.455299933,0,0,0,0,0,0.086946664,0.086280046,0,0.017141722,0.079231648,0.029656989,0.016276482,0,0,0.100702805,0,0.057277708
niu,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
nld,SLV,0.068277097,0,0,0,0,0.385011608,0,0,0,0,0,0.102929352,0.102140194,0,0.020292751,0.088291092,0.038792896,0.024462051,0,0,0.109063668,0,0.060739289
nor,SLV,0.073089536,0,0,0,0,0.374413954,0,0,0,0,0,0.104596471,0.103794535,0,0.020621422,0.092978489,0.040823026,0.026497624,0,0,0.104932671,0,0.058252274
npl,SLV,0.066149032,0,0,0,0,0.392653397,0,0,0,0,0,0.101796871,0.101016393,0,0.020069483,0.085127247,0.039129722,0.013358578,0,0,0.111135436,0,0.069563842
nzl,SLV,0.096789756,0,0,0,0,0.322437527,0,0,0,0,0,0.112941475,0.112075553,0,0.022266556,0.112967582,0.046482057,0.010600682,0,0,0.10248197,0,0.060956844
omn,SLV,0.077108919,0,0,0,0,0.335617661,0,0,0,0,0,0.115799002,0.114911176,0,0.022830162,0.104020074,0.050317749,0.010631694,0,0,0.110425874,0,0.058337688
pak,SLV,0.069893688,0,0,0,0,0.51195794,0,0,0,0,0,0.074583716,0.074011884,0,0.014704329,0.072913631,0.0184501,0.015785625,0,0,0.094843193,0,0.052855894
pan,SLV,0.07610921,0,0,0,0,0.366057973,0,0,0,0,0,0.105833407,0.105021986,0,0.020865298,0.092468317,0.044895565,0.011907361,0,0,0.105745348,0,0.071095536
per,SLV,0.062547046,0,0,0,0,0.420741815,0,0,0,0,0,0.093982425,0.093261857,0,0.018528878,0.075881104,0.037081158,0.01951024,0,0,0.101173361,0,0.077292118
phl,SLV,0.077809767,0,0,0,0,0.381442432,0,0,0,0,0,0.103616284,0.102821858,0,0.020428177,0.096980975,0.040371016,0.012222554,0,0,0.10529107,0,0.059015867
plw,SLV,0.076791186,0,0,0,0,0.537208284,0,0,0,0,0,0.070687342,0.070145387,0,0.013936174,0.077635039,0.01560082,0.00993299,0,0,0.089515765,0,0.038547015
png,SLV,0.081930545,0,0,0,0,0.608075952,0,0,0,0,0,0.059637257,0.059180019,0,0.011757618,0.081609484,0.005559303,0.002275004,0,0,0.075843272,0,0.014131546
pol,SLV,0.070488821,0,0,0,0,0.383189846,0,0,0,0,0,0.102111687,0.101328803,0,0.02013155,0.089460265,0.042597959,0.028262257,0,0,0.09960938,0,0.062819432
pri,SLV,0.068788504,0,0,0,0,0.4173155,0,0,0,0,0,0.09615199,0.095414792,0,0.018956569,0.082088781,0.036838281,0.013224377,0,0,0.107998636,0,0.06322257
prk,SLV,0.069647814,0,0,0,0,0.38807078,0,0,0,0,0,0.101731931,0.100951944,0,0.020056671,0.088025477,0.040578371,0.013277216,0,0,0.104572025,0,0.07308777
prt,SLV,0.063689149,0,0,0,0,0.402340228,0,0,0,0,0,0.09757848,0.096830344,0,0.019237814,0.080620541,0.037644296,0.030688665,0,0,0.103010452,0,0.06836003
pry,SLV,0.083675202,0,0,0,0,0.590999875,0,0,0,0,0,0.063404289,0.062918168,0,0.012500223,0.084068011,0.009088444,0.002582371,0,0,0.07777096,0,0.012992456
pse,SLV,0.074083282,0,0,0,0,0.377189033,0,0,0,0,0,0.104753269,0.103950126,0,0.02065234,0.093656434,0.043674196,0.015830395,0,0,0.10312975,0,0.063081174
pyf,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
qat,SLV,0.070563101,0,0,0,0,0.360358815,0,0,0,0,0,0.11098331,0.110132401,0,0.021880607,0.094101365,0.049189759,0.011829151,0,0,0.108601597,0,0.062359895
reu,SLV,0.080831738,0,0,0,0,0.34265823,0,0,0,0,0,0.1134607,0.1125908,0,0.022369033,0.104922155,0.046562412,0.011775204,0,0,0.110187853,0,0.054641874
rou,SLV,0.064494366,0,0,0,0,0.41238548,0,0,0,0,0,0.095351744,0.094620679,0,0.018798812,0.078470405,0.04018273,0.035381486,0,0,0.097183529,0,0.063130769
rus,SLV,0.073784357,0,0,0,0,0.376431753,0,0,0,0,0,0.103790958,0.102995199,0,0.020462619,0.092315492,0.043506036,0.024402282,0,0,0.100681801,0,0.061629502
rwa,SLV,0.066882701,0,0,0,0,0.400130906,0,0,0,0,0,0.099837387,0.099071937,0,0.019683171,0.085850829,0.036900286,0.014372097,0,0,0.109244446,0,0.068026239
sau,SLV,0.074663505,0,0,0,0,0.3478049,0,0,0,0,0,0.112176594,0.111316536,0,0.022115864,0.099388269,0.048283762,0.010599844,0,0,0.107666832,0,0.065983893
sdn,SLV,0.072925094,0,0,0,0,0.455219825,0,0,0,0,0,0.08679295,0.086127516,0,0.017111863,0.080359969,0.02988829,0.016175355,0,0,0.099604119,0,0.05579502
sen,SLV,0.075910062,0,0,0,0,0.441411112,0,0,0,0,0,0.086048015,0.085388289,0,0.016964562,0.080256396,0.027875945,0.015285184,0,0,0.10406755,0,0.066792884
sgp,SLV,0.080564202,0,0,0,0,0.482506311,0,0,0,0,0,0.08586155,0.085203246,0,0.016927799,0.093400331,0.026553983,0.005706268,0,0,0.090128684,0,0.033147626
slb,SLV,0.083156827,0,0,0,0,0.620977067,0,0,0,0,0,0.057507513,0.057066599,0,0.011337723,0.081949557,0.003794225,0.001526751,0,0,0.07414231,0,0.008541427
sle,SLV,0.075307776,0,0,0,0,0.449414131,0,0,0,0,0,0.086806526,0.086140973,0,0.0171141,0.083102589,0.02717735,0.010784071,0,0,0.103166646,0,0.060985837
slv,SLV,0.06594193,0,0,0,0,0.422723293,0,0,0,0,0,0.094456658,0.093732454,0,0.018622344,0.079206809,0.03570858,0.019970817,0,0,0.105022162,0,0.064614952
som,SLV,0.067799809,0,0,0,0,0.395170182,0,0,0,0,0,0.10047213,0.099701814,0,0.019808319,0.085619488,0.037959047,0.013480983,0,0,0.110267795,0,0.069720434
spm,SLV,0.075490165,0,0,0,0,0.414988853,0,0,0,0,0,0.093871126,0.093151423,0,0.018506882,0.087095912,0.035709711,0.032925973,0,0,0.091557177,0,0.056702778
srb,SLV,0.068110331,0,0,0,0,0.401881482,0,0,0,0,0,0.097269735,0.096523962,0,0.019176943,0.082257009,0.040480688,0.031168257,0,0,0.096972345,0,0.066159248
ssd,SLV,0.072925109,0,0,0,0,0.455220051,0,0,0,0,0,0.086792934,0.086127493,0,0.017111431,0.080360133,0.029888174,0.016175334,0,0,0.099604013,0,0.055795328
stp,SLV,0.081896934,0,0,0,0,0.601204658,0,0,0,0,0,0.061091738,0.060623347,0,0.012044373,0.081940997,0.006703378,0.002520915,0,0,0.077621918,0,0.01435174
sur,SLV,0.06919143,0,0,0,0,0.399983207,0,0,0,0,0,0.096761669,0.0960198,0,0.019076724,0.083115253,0.037459055,0.011112702,0,0,0.0988604,0,0.088419761
svk,SLV,0.065434947,0,0,0,0,0.403786655,0,0,0,0,0,0.099932386,0.099166198,0,0.019701894,0.081818639,0.042912468,0.024998236,0,0,0.101615577,0,0.060632999
svn,SLV,0.068634096,0,0,0,0,0.398584056,0,0,0,0,0,0.097680908,0.096931991,0,0.019258012,0.081876572,0.041578131,0.031443124,0,0,0.097501022,0,0.066512088
swe,SLV,0.071641944,0,0,0,0,0.389070746,0,0,0,0,0,0.101242094,0.100465878,0,0.019960113,0.08895114,0.038736172,0.02878705,0,0,0.104075289,0,0.057069573
swz,SLV,0.069285767,0,0,0,0,0.393841724,0,0,0,0,0,0.09844781,0.097693014,0,0.019409223,0.084356087,0.036175267,0.01474893,0,0,0.11122081,0,0.07482137
sxm,SLV,0.075467654,0,0,0,0,0.362499774,0,0,0,0,0,0.107728161,0.106902204,0,0.021238865,0.095864348,0.044033933,0.010664644,0,0,0.10520193,0,0.070398487
syc,SLV,0.078687003,0,0,0,0,0.445776583,0,0,0,0,0,0.090745902,0.09005016,0,0.01789076,0.091316438,0.03029096,0.008292855,0,0,0.095106564,0,0.051842775
syr,SLV,0.07396429,0,0,0,0,0.431841757,0,0,0,0,0,0.092506237,0.091796993,0,0.01823782,0.085295982,0.035244148,0.011754586,0,0,0.099282987,0,0.060075201
tca,SLV,0.068788504,0,0,0,0,0.4173155,0,0,0,0,0,0.09615199,0.095414792,0,0.018956569,0.082088781,0.036838281,0.013224377,0,0,0.107998636,0,0.06322257
tcd,SLV,0.079470762,0,0,0,0,0.522843604,0,0,0,0,0,0.074650847,0.074078493,0,0.014717616,0.082748585,0.018361829,0.009933806,0,0,0.090604448,0,0.03259001
tgo,SLV,0.074072464,0,0,0,0,0.470436148,0,0,0,0,0,0.083360827,0.082721709,0,0.016434768,0.080881609,0.025556242,0.014313848,0,0,0.097925393,0,0.054296992
tha,SLV,0.067100206,0,0,0,0,0.48024527,0,0,0,0,0,0.081634761,0.081008868,0,0.016094476,0.071767741,0.027981969,0.014411544,0,0,0.095972905,0,0.063782261
tjk,SLV,0.073508565,0,0,0,0,0.376649822,0,0,0,0,0,0.10383591,0.103039793,0,0.0204716,0.092507227,0.043234988,0.024393912,0,0,0.100599214,0,0.061758969
tkl,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
tkm,SLV,0.074672738,0,0,0,0,0.377581595,0,0,0,0,0,0.103309936,0.102517857,0,0.020367803,0.091615207,0.044060383,0.024262952,0,0,0.100747108,0,0.060864421
tls,SLV,0.076791176,0,0,0,0,0.537208273,0,0,0,0,0,0.07068734,0.070145385,0,0.01393617,0.077635058,0.015600824,0.009932992,0,0,0.089515768,0,0.038547013
ton,SLV,0.083324449,0,0,0,0,0.352262116,0,0,0,0,0,0.108932059,0.108096879,0,0.0214762,0.104518171,0.043513336,0.009145484,0,0,0.104298342,0,0.064432963
tto,SLV,0.076408042,0,0,0,0,0.356288609,0,0,0,0,0,0.108889625,0.108054758,0,0.021467834,0.097899891,0.045553762,0.011255028,0,0,0.103849315,0,0.070333136
tun,SLV,0.070943334,0,0,0,0,0.390510058,0,0,0,0,0,0.098602699,0.097846718,0,0.019439742,0.08438451,0.040462088,0.027440196,0,0,0.098198624,0,0.072172032
tur,SLV,0.075371581,0,0,0,0,0.419395285,0,0,0,0,0,0.093174841,0.092460465,0,0.018369629,0.085611459,0.035162789,0.021397411,0,0,0.096889336,0,0.062167204
twn,SLV,0.075000581,0,0,0,0,0.443930297,0,0,0,0,0,0.089516221,0.088829903,0,0.017648324,0.084378538,0.031019172,0.013004163,0,0,0.101141139,0,0.055531662
tza,SLV,0.067208419,0,0,0,0,0.431486172,0,0,0,0,0,0.09118289,0.090483787,0,0.017976901,0.07909398,0.032527697,0.023245393,0,0,0.101606752,0,0.065188008
uga,SLV,0.070694911,0,0,0,0,0.433929814,0,0,0,0,0,0.092514026,0.091804723,0,0.018239342,0.084941375,0.031045978,0.011393107,0,0,0.104434151,0,0.061002573
ukr,SLV,0.073810485,0,0,0,0,0.376533947,0,0,0,0,0,0.103764711,0.102969153,0,0.020457448,0.092294013,0.043509169,0.024392398,0,0,0.100675268,0,0.061593409
ury,SLV,0.08530988,0,0,0,0,0.376771665,0,0,0,0,0,0.098046587,0.097294868,0,0.019330087,0.081061611,0.0494021,0.01721841,0,0,0.10752371,0,0.068041082
usa,SLV,0.064915582,0,0,0,0,0.413559046,0,0,0,0,0,0.096420965,0.095681711,0,0.01900961,0.081548556,0.034215256,0.028635192,0,0,0.106331713,0,0.059682369
uzb,SLV,0.074138605,0,0,0,0,0.374811831,0,0,0,0,0,0.103964181,0.103167088,0,0.020496763,0.092059687,0.04412679,0.024528366,0,0,0.100964361,0,0.061742329
vct,SLV,0.075202653,0,0,0,0,0.382426002,0,0,0,0,0,0.103332589,0.102540339,0,0.020372246,0.093515242,0.040668108,0.010818696,0,0,0.103292952,0,0.067831175
ven,SLV,0.079478849,0,0,0,0,0.358098106,0,0,0,0,0,0.108977127,0.108141605,0,0.021485091,0.099928867,0.045767063,0.01110248,0,0,0.104984451,0,0.062036359
vgb,SLV,0.068788504,0,0,0,0,0.4173155,0,0,0,0,0,0.09615199,0.095414792,0,0.018956569,0.082088781,0.036838281,0.013224377,0,0,0.107998636,0,0.06322257
